date,eur/usd,gbp/usd,usd/jpy,usd/chf,usd_index,wti_crude,snp_500,dow_jones,nasdaq,euro_n100,cac_40,dax,gold_usd,brent_crude,fed_rate,euro_libor,us_unemp,eu_unemp,us_retail,eu_retail,us_indus,eu_indus,us_core_cpi,eu_core_cpi,us_cpi,eu_cpi
2000-10-31,0.8536136363636366,1.451177272727273,108.40409090909093,1.7728454545454546,116.05136363636365,32.93227272727274,1390.144090909091,10440.964090909092,3333.8245454545454,1040.4468181818181,6189.454999999999,6725.837727272727,270.1227272727273,31.385909090909095,6.5,5.039090909090909,3.9,8.7,5.8,2.5,2.6,3.2,2.5,1.1,3.4,2.4
2000-11-30,0.8555227272727272,1.4254727272727272,108.94772727272726,1.777636363636364,116.47590909090906,34.36454545454546,1373.5245454545454,10653.939090909093,3048.5499999999997,1047.5445454545456,6190.3277272727255,6814.955454545454,266.0795454545455,32.38227272727272,6.5,5.09090909090909,3.9,8.7,4.2,3.1,2.1,4.1,2.6,1.1,3.4,2.5
2000-12-31,0.9018238095238095,1.4663666666666668,112.20428571428569,1.6780238095238094,112.62666666666667,28.314761904761905,1330.1809523809525,10651.61,2649.9842857142853,997.3580952380954,5906.235238095237,6463.589523809524,272.0595238095238,25.68428571428572,6.5,4.929999999999999,3.9,8.6,2.2,3.4,1.1,6.5,2.6,1.6,3.4,2.5
2001-01-31,0.9384347826086956,1.4777304347826083,116.74565217391304,1.628913043478261,110.09,29.21521739130434,1332.9613043478262,10680.425652173915,2639.328695652174,983.817391304348,5822.347826086954,6548.871739130434,265.9239130434783,25.688695652173916,5.586956521739131,4.770434782608696,4.2,8.5,4.0,4.3,0.4,4.5,2.6,1.3,3.7,2.0
2001-02-28,0.921085,1.45261,116.21949999999997,1.6680899999999999,111.80550000000001,29.591499999999996,1304.4109999999998,10775.8365,2443.0085000000004,959.6650000000002,5634.290499999999,6462.6675000000005,262.255,27.634500000000003,5.5,4.7555000000000005,4.2,8.4,2.5,3.1,-0.5,3.9,2.7,1.2,3.5,1.9
2001-03-31,0.9088772727272729,1.444268181818182,121.46136363636366,1.690259090909091,113.93181818181819,27.27136363636363,1185.8500000000001,10081.319545454548,1986.6631818181816,887.3759090909093,5200.623181818183,5917.008636363637,263.0863636363636,25.448636363636364,5.0227272727272725,4.705,4.3,8.4,0.5,3.5,-1.1,3.3,2.7,1.5,2.9,2.2
2001-04-30,0.8933857142857142,1.4358333333333333,123.6704761904762,1.7113809523809524,115.52857142857142,27.67666666666667,1189.3538095238098,10229.393333333333,1932.7680952380952,903.0361904761905,5343.691428571428,5960.407619047621,261.0357142857142,26.44380952380952,4.523809523809524,4.685238095238096,4.4,8.4,3.6,2.7,-2.1,0.9,2.6,1.8,3.3,2.7
2001-05-31,0.8748565217391303,1.4271304347826086,121.70391304347827,1.752908695652174,116.81086956521737,28.683043478260867,1270.2626086956523,11004.974347826088,2180.885652173913,938.178260869565,5555.948695652174,6158.287391304347,272.4347826086956,28.52608695652174,4.021739130434782,4.642173913043479,4.3,8.4,3.7,2.1,-2.9,0.3,2.5,2.0,3.6,3.1
2001-06-30,0.8537238095238096,1.4025666666666665,122.40142857142858,1.7840142857142856,118.95000000000002,27.584761904761905,1238.712380952381,10768.449999999999,2112.0861904761905,903.8438095238095,5288.077619047619,6025.635238095238,271.0476190476191,27.864761904761902,3.761904761904762,4.450000000000001,4.5,8.4,2.5,3.4,-3.6,1.6,2.7,2.0,3.2,2.8
2001-07-31,0.8616181818181818,1.415309090909091,124.47636363636367,1.7565772727272728,118.44772727272722,26.492272727272724,1205.1213636363636,10450.255454545455,2036.0754545454545,860.9336363636364,4993.263636363636,5840.61409090909,267.75454545454545,25.21772727272727,3.75,4.467272727272728,4.6,8.4,2.5,2.2,-4.0,-1.2,2.7,1.9,2.7,2.6
2001-08-31,0.9024130434782609,1.4378608695652173,121.32043478260871,1.6793608695652171,114.38999999999999,27.309130434782606,1178.505652173913,10314.682608695652,1929.712608695652,840.3517391304347,4898.345652173913,5438.160434782609,273.13913043478266,25.772173913043478,3.510869565217391,4.352608695652174,4.9,8.4,3.1,3.3,-3.9,0.6,2.7,1.8,2.7,2.3
2001-09-30,0.9124649999999999,1.46491,118.67999999999995,1.6339650000000006,113.27899999999997,26.372499999999995,1050.5725,9200.509999999998,1590.2224999999996,714.7339999999998,4122.4075,4372.372,283.59000000000003,26.1305,3.05,3.9815000000000014,5.0,8.4,-0.5,2.3,-4.6,-0.8,2.6,2.0,2.6,2.2
2001-10-31,0.9061608695652174,1.4519739130434781,121.34826086956521,1.6335043478260867,114.21000000000002,22.21260869565217,1076.2217391304348,9220.750869565216,1656.4282608695655,735.6930434782608,4279.303913043477,4577.537391304349,282.9230434782608,21.473478260869566,2.5217391304347827,3.598260869565217,5.3,8.4,6.4,0.8,-4.8,-2.1,2.6,2.2,2.1,2.2
2001-11-30,0.8880272727272728,1.4357727272727272,122.38545454545452,1.6504409090909093,116.0077272727273,19.579090909090908,1130.6222727272727,9726.949545454545,1871.5686363636369,778.4422727272727,4515.826363636364,4949.808636363636,276.0354545454545,19.20727272727273,2.022727272727273,3.3854545454545457,5.5,8.5,4.0,1.9,-5.3,-3.9,2.8,2.3,1.9,2.0
2001-12-31,0.8916428571428571,1.4426047619047617,127.72142857142856,1.6562333333333334,116.28714285714288,19.581428571428567,1145.1414285714286,9982.519523809522,1976.9004761904764,781.7909523809524,4533.447142857144,5085.07761904762,276.56095238095236,19.007619047619045,1.7619047619047619,3.342857142857144,5.7,8.5,2.9,2.1,-5.0,-4.3,2.7,2.3,1.6,2.0
2002-01-31,0.8832782608695651,1.4332652173913047,132.7608695652174,1.6697739130434783,117.71652173913041,19.724347826086955,1139.9278260869567,9921.443478260868,1972.7791304347825,783.0791304347824,4516.878695652174,5152.012173913044,281.83826086956526,19.924347826086954,1.75,3.3365217391304345,5.7,8.5,1.7,-0.7,-3.8,-2.8,2.6,2.4,1.1,2.6
2002-02-28,0.8705700000000001,1.4233800000000003,133.5035,1.697135,118.96650000000002,20.762000000000004,1099.8025,9891.646499999999,1797.2635000000002,758.5840000000001,4339.136,4894.536,296.20750000000004,20.317500000000003,1.75,3.3555000000000006,5.7,8.5,2.2,1.2,-3.2,-3.2,2.6,2.5,1.1,2.5
2002-03-31,0.8767761904761904,1.423490476190476,131.1495238095238,1.6732333333333334,117.96904761904761,24.55809523809524,1153.4457142857143,10496.330952380955,1863.0252380952381,802.3814285714285,4599.071904761904,5322.811904761904,294.8928571428571,24.230000000000004,1.75,3.3923809523809534,5.7,8.5,2.8,1.2,-2.1,-2.0,2.4,2.6,1.5,2.5
2002-04-30,0.886659090909091,1.443468181818182,130.79181818181817,1.6529318181818184,116.88272727272725,26.258181818181814,1112.0345454545452,10165.182727272726,1758.802272727273,796.1145454545457,4527.925454545456,5204.72,303.35909090909087,25.994090909090904,1.75,3.407272727272727,5.9,8.5,2.9,0.8,-1.5,-0.6,2.5,2.4,1.6,2.3
2002-05-31,0.9178347826086956,1.4602565217391301,126.31782608695654,1.586786956521739,113.37217391304345,26.879999999999992,1079.0621739130436,10081.517826086956,1659.9569565217391,767.4360869565216,4372.203043478262,4940.715652173914,314.9260869565218,25.678695652173914,1.75,3.4617391304347827,5.8,8.6,1.2,1.6,-0.4,-1.2,2.5,2.6,1.2,2.0
2002-06-30,0.9569750000000001,1.4855049999999999,123.232,1.5385149999999999,109.65050000000001,25.545999999999996,1014.0474999999999,9492.436,1505.4875000000002,694.465,3936.0560000000005,4427.9175000000005,321.275,24.533499999999997,1.75,3.4615,5.8,8.6,2.5,0.3,1.1,-0.9,2.3,2.5,1.1,1.9
2002-07-31,0.9927826086956522,1.5576,118.01304347826085,1.4726521739130436,105.95739130434785,26.864347826086952,907.3052173913042,8635.585652173912,1350.5321739130432,613.8704347826088,3464.2895652173916,4002.092173913044,313.40869565217395,25.680869565217396,1.75,3.4069565217391298,5.8,8.7,3.9,1.5,1.5,0.6,2.2,2.4,1.5,2.0
2002-08-31,0.9778727272727273,1.5372727272727273,119.03272727272729,1.4970727272727273,107.39,28.200000000000003,912.5531818181819,8685.480454545454,1327.3604545454546,594.8495454545454,3380.906818181819,3687.165909090909,310.57727272727277,26.41045454545455,1.75,3.3499999999999996,5.7,8.7,4.0,1.7,1.7,-1.1,2.4,2.4,1.8,2.1
2002-09-30,0.9810999999999999,1.5563142857142858,120.85,1.4927809523809525,107.27380952380952,29.580476190476187,868.2980952380951,8175.10761904762,1251.6771428571428,542.9480952380952,3063.5380952380947,3230.058571428571,319.52142857142854,28.29047619047619,1.75,3.31,5.7,8.8,4.5,1.6,2.2,0.0,2.2,2.4,1.5,2.1
2002-10-31,0.98154347826087,1.5574956521739127,123.94000000000001,1.4924913043478258,107.53043478260871,28.86304347826087,854.6313043478261,8048.121739130434,1241.9117391304346,527.8730434782609,2967.0804347826083,2967.3091304347827,316.51956521739135,27.358260869565207,1.75,3.2600000000000002,5.7,8.8,-1.7,2.7,2.3,0.9,2.2,2.3,2.0,2.3
2002-11-30,1.0020857142857142,1.5718809523809523,121.50619047619048,1.4647190476190477,105.67523809523809,26.28952380952381,911.1838095238096,8640.29380952381,1412.4671428571426,564.1457142857141,3192.328095238095,3226.876666666667,319.2833333333333,24.264285714285716,1.2738095238095237,3.1199999999999997,5.9,8.9,1.6,0.2,3.4,2.3,2.0,2.3,2.2,2.3
2002-12-31,1.0216181818181818,1.5885636363636364,121.7559090909091,1.4347,104.18318181818182,29.534090909090914,898.7454545454544,8523.089090909089,1386.278636363636,550.3554545454546,3115.8077272727273,3079.2886363636358,335.46590909090907,27.786363636363628,1.25,2.936363636363636,6.0,8.9,3.6,-0.6,2.8,-0.1,1.9,2.2,2.4,2.3
2003-01-31,1.062886956521739,1.6182478260869566,118.77521739130434,1.3753695652173914,100.86173913043477,32.74565217391304,896.0530434782611,8473.681304347827,1388.2543478260868,536.5978260869565,3047.045217391304,2929.673913043479,357.6360869565218,30.323478260869567,1.25,2.83,5.8,9.0,4.1,2.3,2.9,1.6,1.9,1.9,2.6,2.1
2003-02-28,1.0778050000000001,1.60773,119.4185,1.36107,99.88499999999999,35.79450000000001,838.2965,7915.8145,1314.9255,490.79299999999995,2811.0775000000003,2611.2235,357.6115000000001,32.1775,1.25,2.6844999999999994,5.9,9.0,2.1,1.3,3.2,1.7,1.7,1.9,3.0,2.4
2003-03-31,1.0797095238095238,1.5834190476190482,118.7538095238095,1.3616333333333333,99.75095238095238,33.156190476190474,846.6214285714287,7977.734761904763,1348.5038095238092,469.33761904761906,2692.4857142857136,2491.051904761905,340.07380952380953,29.56047619047619,1.25,2.528571428571429,5.9,9.0,4.3,0.2,2.1,0.1,1.7,1.9,3.0,2.5
2003-04-30,1.087659090909091,1.5751863636363637,119.81818181818184,1.3768590909090908,99.40272727272726,28.26,890.1159090909091,8332.33909090909,1410.4918181818184,502.83454545454555,2876.366818181818,2806.032272727273,329.29090909090905,24.84545454545454,1.25,2.531818181818181,6.0,9.0,2.4,1.3,1.0,0.7,1.5,2.0,2.2,2.1
2003-05-31,1.1580318181818179,1.6231181818181823,117.40954545454547,1.3095136363636366,94.3559090909091,28.12863636363636,936.6681818181819,8622.413181818181,1525.6604545454545,511.1736363636365,2950.1677272727275,2925.805,356.6181818181818,25.453181818181815,1.25,2.4045454545454543,6.1,9.0,4.0,0.2,0.5,-1.6,1.6,1.8,2.1,1.8
2003-06-30,1.1669857142857143,1.6608523809523812,118.31904761904764,1.319519047619048,93.54142857142858,30.519523809523808,987.9952380952382,9098.072857142859,1631.7509523809522,535.6495238095238,3112.999523809524,3179.5371428571434,356.4861904761905,27.288571428571426,1.0119047619047619,2.1495238095238096,6.3,9.1,4.3,1.0,-0.3,-1.7,1.5,1.8,2.1,1.9
2003-07-31,1.137313043478261,1.6241739130434782,118.65260869565216,1.3598391304347826,95.6369565217391,30.67739130434782,993.0534782608695,9150.734347826086,1717.0191304347827,540.6791304347827,3130.062173913044,3336.310434782609,351.3652173913043,28.364347826086956,1.0,2.1282608695652163,6.2,9.1,4.3,0.2,0.4,0.6,1.5,1.6,2.1,1.9
2003-08-31,1.1153714285714287,1.594295238095238,118.62238095238096,1.3812904761904763,97.22809523809521,31.59714285714286,989.5319047619047,9284.778571428571,1724.8228571428572,561.1838095238095,3240.8061904761903,3446.7890476190487,360.7380952380952,29.416190476190476,1.0,2.1366666666666663,6.1,9.1,5.2,0.1,0.2,-1.4,1.3,1.7,2.2,2.1
2003-09-30,1.1257363636363638,1.6137818181818178,114.96363636363638,1.3743772727272725,95.8190909090909,28.361363636363638,1019.5577272727273,9489.05,1855.5545454545454,577.7381818181818,3328.3768181818186,3506.7609090909086,379.2068181818182,26.80727272727273,1.0,2.1459090909090914,6.1,9.1,6.1,-0.1,0.7,-1.5,1.2,1.8,2.3,2.2
2003-10-31,1.1701217391304344,1.6779260869565218,109.50869565217393,1.3234217391304346,92.07608695652172,30.345217391304345,1038.7343478260868,9682.458695652173,1907.891304347826,572.6643478260869,3314.3121739130434,3498.7400000000002,378.6521739130435,28.97086956521739,1.0,2.1421739130434783,6.0,9.1,5.2,1.1,1.1,1.2,1.3,1.8,2.0,2.0
2003-11-30,1.17159,1.690325,109.17350000000002,1.3312199999999998,91.874,30.94550000000001,1050.3155000000002,9763.069000000003,1940.3035,588.2995,3403.6915,3722.7705,390.4415,28.806500000000007,1.0,2.1569999999999996,5.8,9.1,5.9,-0.6,1.4,0.5,1.1,1.7,1.8,2.2
2003-12-31,1.2315043478260868,1.7536782608695654,107.71086956521741,1.2625608695652175,88.36869565217391,32.16478260869565,1081.2995652173913,10132.508260869568,1957.6869565217391,598.0030434782609,3491.485217391303,3884.7126086956528,409.0252173913044,29.59130434782609,1.0,2.1443478260869564,5.7,9.1,4.6,0.3,1.9,2.0,1.1,1.6,1.9,2.0
2004-01-31,1.2601772727272724,1.8209045454545458,106.44999999999999,1.2422954545454543,86.45636363636362,34.27409090909091,1131.709090909091,10538.880454545455,2096.124545454546,622.5659090909093,3635.114545454546,4074.8086363636376,413.96909090909105,30.632272727272724,1.0,2.088636363636364,5.7,9.2,4.7,2.0,1.5,0.5,1.1,1.7,2.0,1.9
2004-02-29,1.263715,1.8685250000000004,106.67850000000001,1.24528,86.34750000000001,34.534499999999994,1144.0379999999998,10602.816499999999,2049.9595,631.8135,3681.371,4064.2934999999998,404.03650000000005,30.343500000000006,1.0,2.067999999999999,5.6,9.2,7.0,0.8,1.8,1.1,1.2,1.8,1.7,1.6
2004-03-31,1.226704347826087,1.8281086956521744,108.51130434782608,1.2767608695652175,88.45782608695653,36.71826086956522,1123.9795652173912,10323.728260869568,1979.4786956521737,626.3352173913045,3655.5026086956514,3921.3834782608697,407.4721739130436,32.73173913043478,1.0,2.0278260869565226,5.8,9.3,6.9,1.7,1.5,1.4,1.6,1.8,1.7,1.7
2004-04-30,1.2000590909090911,1.8054227272727275,107.59500000000001,1.2953181818181818,89.7959090909091,36.672272727272734,1133.6295454545452,10419.478181818182,2023.3299999999997,640.0504545454545,3747.845909090909,4039.9581818181828,404.53863636363644,33.04409090909092,1.0,2.046818181818182,5.6,9.3,6.1,2.2,2.7,2.0,1.8,1.8,2.3,2.0
2004-05-31,1.201657142857143,1.7895238095238095,112.04857142857142,1.2813285714285716,90.4752380952381,40.264761904761905,1103.6585714285713,10088.788571428575,1932.9785714285713,618.3680952380953,3631.825714285714,3869.1542857142867,384.53000000000003,37.120000000000005,1.0,2.0847619047619057,5.6,9.3,7.6,0.5,3.5,3.9,1.7,1.8,3.1,2.5
2004-06-30,1.2148999999999999,1.8294954545454543,109.41409090909092,1.2498409090909095,89.155,37.920909090909085,1132.4177272727275,10366.955454545456,1999.5709090909097,631.2868181818183,3709.255,3986.439545454546,391.89818181818185,35.51090909090909,1.2386363636363635,2.111363636363636,5.6,9.2,5.1,2.1,2.5,3.6,1.9,1.9,3.3,2.4
2004-07-31,1.2265727272727274,1.843127272727273,109.47272727272728,1.2454363636363637,88.33636363636363,40.754999999999995,1106.317727272727,10158.030454545455,1914.742727272727,619.9263636363638,3630.411818181818,3883.5586363636367,398.140909090909,37.66727272727272,1.25,2.116363636363636,5.5,9.2,5.2,1.8,2.8,2.8,1.8,1.9,2.9,2.3
2004-08-31,1.219159090909091,1.8197818181818184,110.25545454545454,1.2623409090909092,88.8759090909091,44.88363636363636,1088.935,10032.801363636365,1821.5381818181816,609.078181818182,3568.6045454545456,3760.090909090909,401.64090909090913,41.66045454545455,1.4886363636363635,2.1113636363636363,5.4,9.2,3.6,1.1,3.1,2.7,1.7,1.9,2.7,2.3
2004-09-30,1.2227545454545454,1.793263636363636,110.09181818181818,1.2621363636363634,88.65545454545453,45.81818181818182,1117.8218181818183,10207.194545454544,1883.5413636363635,628.9822727272729,3678.6295454545457,3909.4331818181818,406.1045454545454,42.855909090909094,1.7386363636363635,2.1186363636363628,5.4,9.3,6.1,1.2,2.6,3.8,2.0,1.9,2.5,2.1
2004-10-31,1.2507190476190477,1.8073428571428576,108.82142857142857,1.2334238095238093,86.87809523809523,53.09380952380951,1118.0685714285717,10001.602380952381,1938.2523809523807,633.8085714285714,3699.0133333333333,3963.5642857142852,421.0161904761905,49.37619047619047,1.75,2.1490476190476184,5.5,9.2,7.2,0.1,3.4,2.0,2.0,1.9,3.2,2.4
2004-11-30,1.3005227272727267,1.8613727272727274,104.68318181818182,1.1698545454545455,83.59818181818183,48.592272727272736,1169.56,10416.690454545453,2064.6472727272726,648.4045454545454,3789.7599999999993,4108.663181818182,439.92545454545467,44.565909090909095,1.9886363636363635,2.1686363636363644,5.4,9.3,6.3,2.2,2.8,1.0,2.2,1.9,3.5,2.2
2004-12-31,1.3415434782608695,1.9301347826086954,103.79130434782608,1.145708695652174,81.56913043478261,43.12260869565217,1199.4586956521737,10680.068260869564,2149.7356521739134,653.3217391304349,3796.4256521739135,4220.480869565217,442.5695652173913,40.09521739130435,2.239130434782609,2.1708695652173917,5.4,9.2,8.0,2.3,3.6,0.9,2.2,1.9,3.3,2.4
2005-01-31,1.3111095238095236,1.8784714285714283,103.26619047619049,1.180004761904762,83.11190476190475,46.924285714285716,1182.1019047619047,10540.393333333333,2073.4985714285713,665.282380952381,3861.6057142857144,4246.4400000000005,424.28380952380957,44.191904761904766,2.25,2.142380952380953,5.3,9.2,6.5,1.9,3.8,1.3,2.3,1.6,3.0,1.9
2005-02-28,1.30186,1.8881300000000008,104.9775,1.190995,83.72350000000002,48.20799999999999,1198.8534999999997,10726.886000000002,2063.9649999999997,690.8520000000001,3991.245,4344.744000000001,424.3475,45.86450000000001,2.4875,2.1355000000000004,5.4,9.2,6.9,1.5,3.9,0.5,2.4,1.5,3.0,2.1
2005-03-31,1.3179391304347825,1.9036739130434785,105.34608695652177,1.1762391304347823,82.89347826086956,54.60434782608696,1194.0013043478261,10671.692173913045,2028.7852173913038,698.0678260869564,4061.515652173912,4356.9221739130435,433.7334782608697,53.22260869565217,2.739130434782609,2.134347826086956,5.2,9.2,4.9,2.0,4.3,0.7,2.3,1.6,3.1,2.1
2005-04-30,1.2943380952380952,1.896614285714286,107.19428571428571,1.1951952380952382,84.26714285714286,53.21761904761905,1164.4233333333332,10283.18619047619,1957.4928571428575,690.0671428571428,4027.657619047618,4293.8076190476195,429.6542857142857,53.30714285714285,2.75,2.136666666666667,5.2,9.2,7.7,0.1,3.9,1.4,2.2,1.4,3.5,2.1
2005-05-31,1.268640909090909,1.8542818181818184,106.7168181818182,1.2181727272727274,85.68590909090909,49.96636363636364,1178.876818181818,10384.69590909091,2008.3068181818185,689.085,4049.388181818182,4329.549090909091,422.5,49.69590909090909,2.9886363636363638,2.125909090909092,5.1,9.2,4.9,1.1,3.3,0.1,2.2,1.6,2.8,2.0
2005-06-30,1.2157000000000002,1.8182636363636362,108.74363636363637,1.2663772727272729,88.44227272727272,56.3859090909091,1202.2554545454543,10486.682272727274,2074.0172727272725,715.615909090909,4193.214545454545,4569.21,431.19090909090903,55.41636363636365,3.2386363636363638,2.1113636363636363,5.0,9.2,9.2,1.7,4.6,0.9,2.0,1.4,2.5,2.1
2005-07-31,1.204833333333333,1.7518857142857143,111.9490476190476,1.2936380952380955,89.69666666666664,59.052857142857135,1221.4157142857143,10533.855238095237,2141.977619047619,742.734761904762,4359.465714285715,4726.579047619048,424.5528571428572,57.94666666666667,3.25,2.121904761904762,5.0,9.1,8.8,2.3,3.4,0.9,2.1,1.3,3.2,2.2
2005-08-31,1.2301173913043477,1.794878260869565,110.61347826086957,1.2624608695652173,87.94086956521738,64.99347826086957,1224.2699999999998,10554.271739130436,2157.848260869566,754.2952173913044,4445.039999999999,4886.2991304347825,438.06652173913056,63.896956521739135,3.489130434782609,2.130434782608696,4.9,9.0,7.5,4.2,3.6,2.3,2.1,1.3,3.6,2.2
2005-09-30,1.2246,1.8077454545454545,111.19454545454549,1.2658409090909093,88.00318181818182,65.57136363636363,1226.2545454545455,10528.672727272728,2145.6231818181823,763.2895454545455,4495.600454545455,4946.141818181818,456.82727272727266,63.79954545454546,3.7386363636363638,2.139090909090909,5.0,9.0,5.9,2.2,1.6,1.8,2.0,1.3,4.7,2.6
2005-10-31,1.202952380952381,1.7650428571428571,114.87333333333336,1.2873190476190475,89.72190476190475,62.268571428571434,1191.9642857142858,10324.313333333334,2087.092857142857,759.282380952381,4471.4114285714295,4951.816666666667,469.91380952380956,59.49952380952381,3.988095238095238,2.1957142857142857,5.0,9.0,5.4,1.9,1.9,1.1,2.1,1.4,4.3,2.5
2005-11-30,1.1796318181818182,1.7354409090909089,118.46090909090908,1.310072727272727,91.49772727272727,58.25363636363635,1238.7722727272726,10705.287727272727,2205.5709090909095,774.8859090909092,4533.925454545453,5092.508181818182,477.7513636363636,56.225,4.0,2.3622727272727273,5.0,8.9,5.9,0.5,2.7,3.6,2.1,1.4,3.5,2.3
2005-12-31,1.1859227272727273,1.7457045454545452,118.40909090909095,1.3056999999999999,90.91772727272729,59.3890909090909,1261.8204545454546,10830.316363636362,2245.2145454545453,807.305909090909,4703.702272727272,5347.755454545454,509.64909090909083,57.573181818181816,4.238636363636363,2.4736363636363645,4.9,8.9,4.7,0.7,2.6,3.1,2.2,1.3,3.4,2.2
2006-01-31,1.2119636363636361,1.7665818181818187,115.54409090909093,1.2783454545454542,89.13454545454546,65.46363636363635,1278.463181818182,10869.409545454544,2288.466363636364,830.831818181818,4839.683636363636,5493.997727272727,550.1786363636363,63.606363636363646,4.4772727272727275,2.5140909090909087,4.7,8.8,8.6,1.5,2.3,2.8,2.1,1.2,4.0,2.4
2006-02-28,1.19422,1.7480799999999999,117.8955,1.30538,90.357,61.88450000000002,1276.9645,10978.393000000002,2273.1310000000003,857.3709999999999,4976.556500000001,5762.512499999999,555.6275,61.14199999999998,4.5,2.601,4.8,8.8,6.5,2.1,1.6,3.3,2.1,1.2,3.6,2.3
2006-03-31,1.2032521739130433,1.7444695652173912,117.34652173913041,1.304513043478261,89.96695652173914,62.96608695652175,1293.7400000000002,11144.450000000003,2300.2556521739134,879.8421739130434,5111.91391304348,5861.706086956521,558.2969565217389,63.028695652173916,4.739130434782608,2.7230434782608697,4.7,8.7,7.2,1.3,2.0,4.1,2.1,1.3,3.4,2.2
2006-04-30,1.228335,1.7691699999999997,116.982,1.2819850000000002,88.46949999999998,70.173,1301.341,11229.823999999999,2337.3014999999996,894.124,5179.3144999999995,5999.2635,611.8579999999998,70.49449999999999,4.75,2.7905000000000006,4.7,8.6,5.8,2.4,2.3,2.6,2.3,1.5,3.5,2.5
2006-05-31,1.2769217391304348,1.86915652173913,111.84434782608696,1.218826086956522,84.86652173913043,71.0073913043478,1288.688695652174,11331.475217391304,2241.7799999999997,868.8595652173914,5080.513478260869,5854.736521739131,673.0226086956521,70.95608695652172,4.989130434782608,2.888260869565218,4.6,8.5,6.5,2.7,1.9,6.2,2.4,1.4,4.2,2.5
2006-06-30,1.266381818181818,1.8431545454545457,114.69727272727273,1.2319818181818183,85.76590909090909,70.96954545454545,1253.1213636363636,10997.965454545452,2137.4136363636367,818.8327272727271,4789.185454545455,5495.312272727272,596.3318181818181,69.77863636363638,5.238636363636363,2.9872727272727273,4.6,8.3,4.0,2.5,1.9,5.1,2.6,1.4,4.3,2.5
2006-07-31,1.269295238095238,1.8448476190476186,115.71333333333335,1.2361857142857142,85.86095238095238,74.53238095238096,1260.7476190476193,11041.83523809524,2089.404285714286,841.0757142857143,4910.610000000001,5594.173333333333,633.6771428571428,74.26047619047618,5.25,3.1028571428571428,4.7,8.3,3.6,2.6,2.2,4.0,2.7,1.5,4.1,2.4
2006-08-31,1.2807826086956522,1.8932608695652176,115.98173913043478,1.2321086956521738,85.04521739130433,73.08347826086957,1287.1513043478262,11257.353913043476,2117.7708695652177,872.7369565217392,5073.341739130434,5750.306956521739,630.6391304347827,73.90173913043478,5.25,3.2278260869565223,4.7,8.2,5.1,2.8,2.3,6.4,2.8,1.4,3.8,2.3
